2026-05-05 15:52:38,312 INFO training.data_generation.pipeline | pipeline_start {'config_path': 'training/data_generation/configs/batch_001.yaml', 'run_dir': 'data/generated/batch_001', 'export_output': None, 'convert_output': 'training/data/unused.jsonl'}
2026-05-07 14:00:44,452 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0048', 'generation_attempt': 3, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 14:00:53,151 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0048', 'generation_attempt': 3, 'api_attempt': 1, 'latency_s': 8.697, 'provider_meta': {'latency_s': 8.689, 'usage': {'completion_tokens': 715, 'prompt_tokens': 1517, 'total_tokens': 2232, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:00:53,964 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0048', 'generation_attempt': 3, 'output': 'data/generated/batch_001/raw/dg_0048.json'}
2026-05-07 14:00:53,965 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0049', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 14:01:05,337 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0049', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 11.371, 'provider_meta': {'latency_s': 11.363, 'usage': {'completion_tokens': 939, 'prompt_tokens': 702, 'total_tokens': 1641, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:01:06,259 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0049', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0049.json'}
2026-05-07 14:01:06,260 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0050', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 14:01:18,550 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0050', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 12.288, 'provider_meta': {'latency_s': 12.28, 'usage': {'completion_tokens': 686, 'prompt_tokens': 716, 'total_tokens': 1402, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:01:19,879 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0050', 'generation_attempt': 1, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0050_attempt_1.json', 'issues': [{'code': 'tutor_answer_policy_violation', 'message': "tutor_answer_policy is 'method_only' and the assistant explicitly validates and restates the final numeric answer ('450 miles') instead of focusing only on method."}]}
2026-05-07 14:01:19,880 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0050', 'generation_attempt': 2, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 14:01:24,588 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0050', 'generation_attempt': 2, 'api_attempt': 1, 'latency_s': 4.706, 'provider_meta': {'latency_s': 4.67, 'usage': {'completion_tokens': 677, 'prompt_tokens': 1499, 'total_tokens': 2176, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:01:25,457 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0050', 'generation_attempt': 2, 'output': 'data/generated/batch_001/raw/dg_0050.json'}
2026-05-07 14:01:25,457 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0051', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 14:01:31,554 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0051', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 6.094, 'provider_meta': {'latency_s': 6.086, 'usage': {'completion_tokens': 933, 'prompt_tokens': 714, 'total_tokens': 1647, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:01:32,681 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0051', 'generation_attempt': 1, 'output': 'data/generated/batch_001/raw/dg_0051.json'}
2026-05-07 14:01:32,682 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0052', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 14:01:38,825 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0052', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 6.14, 'provider_meta': {'latency_s': 6.131, 'usage': {'completion_tokens': 893, 'prompt_tokens': 710, 'total_tokens': 1603, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:01:40,395 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0052', 'generation_attempt': 1, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0052_attempt_1.json', 'issues': [{'code': 'final_answer_confirmation_before_policy', 'message': "tutor_answer_policy is confirm_after_student, but the rubric also specifies no_final_answer: true. The assistant explicitly confirms the final numeric value ('the correct value for the hypotenuse'), which violates the no_final_answer constraint."}]}
2026-05-07 14:01:40,395 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0052', 'generation_attempt': 2, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 14:01:46,972 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0052', 'generation_attempt': 2, 'api_attempt': 1, 'latency_s': 6.574, 'provider_meta': {'latency_s': 6.562, 'usage': {'completion_tokens': 876, 'prompt_tokens': 1713, 'total_tokens': 2589, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:01:48,801 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0052', 'generation_attempt': 2, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0052_attempt_2.json', 'issues': [{'code': 'confirm_after_student_policy_violation', 'message': "With tutor_answer_policy set to 'confirm_after_student', the assistant should explicitly confirm whether the student's final numeric answer is correct. The last assistant turn only gives vague process praise ('The approach you used is correct') without clearly confirming or denying that 10 is the correct hypotenuse length."}]}
2026-05-07 14:01:48,801 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0052', 'generation_attempt': 3, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 14:01:53,063 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0052', 'generation_attempt': 3, 'api_attempt': 1, 'latency_s': 4.26, 'provider_meta': {'latency_s': 4.252, 'usage': {'completion_tokens': 855, 'prompt_tokens': 1709, 'total_tokens': 2564, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:01:53,809 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0052', 'generation_attempt': 3, 'output': 'data/generated/batch_001/raw/dg_0052.json'}
2026-05-07 14:01:53,810 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0053', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 14:01:59,715 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0053', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 5.902, 'provider_meta': {'latency_s': 5.894, 'usage': {'completion_tokens': 1083, 'prompt_tokens': 697, 'total_tokens': 1780, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:02:00,975 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0053', 'generation_attempt': 1, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0053_attempt_1.json', 'issues': [{'code': 'final_answer_before_student', 'message': 'The assistant states the full partial derivative with respect to x (2xy + 3y^3) before the student has derived or confirmed the second term.'}]}
2026-05-07 14:02:00,975 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0053', 'generation_attempt': 2, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 14:02:05,857 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0053', 'generation_attempt': 2, 'api_attempt': 1, 'latency_s': 4.88, 'provider_meta': {'latency_s': 4.872, 'usage': {'completion_tokens': 1176, 'prompt_tokens': 1875, 'total_tokens': 3051, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:02:07,087 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0053', 'generation_attempt': 2, 'output': 'data/generated/batch_001/raw/dg_0053.json'}
2026-05-07 14:02:07,087 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0054', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 14:02:17,171 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0054', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 10.082, 'provider_meta': {'latency_s': 10.073, 'usage': {'completion_tokens': 925, 'prompt_tokens': 703, 'total_tokens': 1628, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:02:18,761 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0054', 'generation_attempt': 1, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0054_attempt_1.json', 'issues': [{'code': 'FINAL_ANSWER_CONFIRMED', 'message': "tutor_answer_policy is confirm_after_student, but rubric_constraints.no_final_answer is true; the assistant explicitly confirms the final numeric value ('7.5 is indeed the expected value'), violating the no_final_answer constraint."}]}
2026-05-07 14:02:18,762 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0054', 'generation_attempt': 2, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 14:02:34,019 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0054', 'generation_attempt': 2, 'api_attempt': 1, 'latency_s': 15.255, 'provider_meta': {'latency_s': 15.246, 'usage': {'completion_tokens': 896, 'prompt_tokens': 1736, 'total_tokens': 2632, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:02:34,712 INFO training.data_generation.generate | generation_accept {'example_id': 'dg_0054', 'generation_attempt': 2, 'output': 'data/generated/batch_001/raw/dg_0054.json'}
2026-05-07 14:02:34,712 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0055', 'generation_attempt': 1, 'api_attempt': 1, 'has_feedback': False}
2026-05-07 14:02:40,138 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0055', 'generation_attempt': 1, 'api_attempt': 1, 'latency_s': 5.425, 'provider_meta': {'latency_s': 5.417, 'usage': {'completion_tokens': 714, 'prompt_tokens': 692, 'total_tokens': 1406, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:02:43,000 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0055', 'generation_attempt': 1, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0055_attempt_1.json', 'issues': [{'code': 'NEVER_STATE_FINAL_ANSWER', 'message': "tutor_answer_policy is 'never_state', but the assistant explicitly states the final value: 'So, f(4) equals 11.'"}]}
2026-05-07 14:02:43,000 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0055', 'generation_attempt': 2, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 14:02:49,281 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0055', 'generation_attempt': 2, 'api_attempt': 1, 'latency_s': 6.276, 'provider_meta': {'latency_s': 6.267, 'usage': {'completion_tokens': 684, 'prompt_tokens': 1501, 'total_tokens': 2185, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:02:51,076 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0055', 'generation_attempt': 2, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0055_attempt_2.json', 'issues': [{'code': 'NEVER_STATE_FINAL_ANSWER', 'message': "tutor_answer_policy is 'never_state', but the assistant explicitly confirms the student's final numeric answer ('That's correct!'), which is not allowed."}]}
2026-05-07 14:02:51,076 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0055', 'generation_attempt': 3, 'api_attempt': 1, 'has_feedback': True}
2026-05-07 14:02:56,736 INFO training.data_generation.generate | openai_call_success {'example_id': 'dg_0055', 'generation_attempt': 3, 'api_attempt': 1, 'latency_s': 5.657, 'provider_meta': {'latency_s': 5.649, 'usage': {'completion_tokens': 804, 'prompt_tokens': 1470, 'total_tokens': 2274, 'completion_tokens_details': {'accepted_prediction_tokens': 0, 'audio_tokens': 0, 'reasoning_tokens': 0, 'rejected_prediction_tokens': 0}, 'prompt_tokens_details': {'audio_tokens': 0, 'cached_tokens': 0}}}}
2026-05-07 14:02:56,738 INFO training.data_generation.generate | generation_validation_fail {'example_id': 'dg_0055', 'generation_attempt': 3, 'rejected_output': 'data/generated/batch_001/generation_rejected/dg_0055_attempt_3.json', 'issues': [{'code': 'policy_value_confirmation', 'message': 'assistant turn 3 may confirm a final value under never_state'}]}
2026-05-07 14:02:56,738 INFO training.data_generation.generate | openai_call_start {'example_id': 'dg_0055', 'generation_attempt': 4, 'api_attempt': 1, 'has_feedback': True}
